incident_id,timestamp,location,species,severity,source,temperature,precipitation,wind_speed,visibility,speed_limit,timestamp_weather,temperature_weather,precipitation_weather,wind_speed_weather,visibility_weather,condition,road_segment_id,speed_limit_road,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
INC04008,2023-09-26 00:00:00,Espoo,Squirrel,high,manual_upload,4.0,0.7,4.6,3753,90,,,,,,,,,,,,,0,9,1,0,0,1
INC04009,2023-04-26 10:00:00,Pori,Elk,low,camera_trap,5.2,0.1,8.6,12596,80,,,,,,,,,,,,,10,4,0,0,0,0
INC04010,2023-04-04 13:00:00,Vaasa,Deer,low,dashboard,3.6,5.6,5.4,3083,60,,,,,,,,,,,,,13,4,0,0,1,0
INC04011,2022-07-30 09:00:00,Espoo,Weasel,high,manual_upload,13.2,4.1,6.3,10325,70,,,,,,,,,,,,,9,7,0,1,1,1
INC04012,2023-05-04 01:00:00,Uusikaupunki,Moose,medium,dashboard,6.7,3.7,2.6,5691,80,,,,,,,,,,,,,1,5,1,0,1,0
INC04013,2024-10-04 10:00:00,Jyväskylä,Fox,medium,gps_collar,5.6,2.8,4.4,4520,60,,,,,,,,,,,,,10,10,0,0,1,0
INC04014,2023-11-02 18:00:00,Tampere,Badger,low,dashboard,6.6,0.4,6.1,8651,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,18,11,0,0,0,0
INC04014,2023-11-02 18:00:00,Tampere,Badger,low,dashboard,6.6,0.4,6.1,8651,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,18,11,0,0,0,0
INC04014,2023-11-02 18:00:00,Tampere,Badger,low,dashboard,6.6,0.4,6.1,8651,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,18,11,0,0,0,0
INC04014,2023-11-02 18:00:00,Tampere,Badger,low,dashboard,6.6,0.4,6.1,8651,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,18,11,0,0,0,0
INC04015,2024-01-14 15:00:00,Rauma,Porcupine,medium,manual_upload,-9.3,1.3,8.0,7569,90,,,,,,,,,,,,,15,1,0,1,1,0
INC04016,2025-10-09 15:00:00,Helsinki,Lynx,medium,api,11.7,0.5,2.5,6631,60,,,,,,,,,,,,,15,10,0,0,0,0
INC04017,2022-05-13 00:00:00,Salo,Fox,low,dashboard,7.7,1.6,1.2,9395,60,,,,,,,,,,,,,0,5,1,0,1,0
INC04018,2023-10-23 14:00:00,Kerava,Porcupine,low,sensor,2.9,0.8,2.3,6907,90,,,,,,,,,,,,,14,10,0,0,0,0
INC04019,2024-02-02 14:00:00,Mikkeli,Hare,high,camera_trap,-3.0,2.0,0.3,9633,60,,,,,,,,,,,,,14,2,0,0,1,1
INC04020,2022-10-28 00:00:00,Vaasa,Fox,high,mobile_app,6.5,0.7,10.2,6362,90,,,,,,,,,,,,,0,10,1,0,0,1
INC04021,2022-04-26 10:00:00,Espoo,Lynx,low,api,3.0,0.1,1.0,8245,50,,,,,,,,,,,,,10,4,0,0,0,0
INC04022,2024-02-24 06:00:00,Mikkeli,Elk,low,dashboard,1.8,0.9,3.3,8322,80,,,,,,,,,,,,,6,2,0,1,0,0
INC04023,2024-12-14 15:00:00,Uusikaupunki,Elk,low,mobile_app,-11.6,1.8,6.6,7078,80,,,,,,,,,,,,,15,12,0,1,1,0
INC04024,2025-12-04 17:00:00,Mikkeli,Otter,medium,gps_collar,-7.1,0.1,1.9,6312,70,,,,,,,,,,,,,17,12,0,0,0,0
INC04025,2025-01-11 11:00:00,Lahti,Elk,medium,camera_trap,-2.8,1.6,7.4,3490,60,,,,,,,,,,,,,11,1,0,1,1,0
INC04026,2025-10-05 22:00:00,Salo,Fox,low,dashboard,4.4,0.3,4.3,5022,50,,,,,,,,,,,,,22,10,1,1,0,0
INC04027,2023-07-19 22:00:00,Espoo,Squirrel,low,sensor,12.0,0.6,2.0,8856,120,,,,,,,,,,,,,22,7,1,0,0,0
INC04028,2024-03-25 22:00:00,Turku,Squirrel,low,camera_trap,8.7,0.6,3.5,8169,80,,,,,,,,,,,,,22,3,1,0,0,0
INC04029,2024-10-23 13:00:00,Pori,Badger,low,manual_upload,9.6,1.0,2.1,9097,70,,,,,,,,,,,,,13,10,0,0,0,0
INC04030,2025-08-23 10:00:00,Kuopio,Weasel,low,manual_upload,20.5,1.6,1.7,8926,60,,,,,,,,,,,,,10,8,0,1,1,0
INC04031,2025-04-04 07:00:00,Oulu,Wolverine,medium,dashboard,5.2,1.5,1.7,10218,90,,,,,,,,,,,,,7,4,0,0,1,0
INC04032,2023-01-17 20:00:00,Pori,Lynx,low,api,-7.4,0.5,1.5,6648,60,,,,,,,,,,,,,20,1,1,0,0,0
INC04033,2022-02-14 17:00:00,Vaasa,Wild Boar,high,camera_trap,-3.1,1.7,2.6,2674,70,,,,,,,,,,,,,17,2,0,0,1,1
INC04034,2025-08-22 05:00:00,Lappeenranta,Wolverine,low,mobile_app,20.4,3.6,8.3,8457,80,,,,,,,,,,,,,5,8,1,0,1,0
INC04035,2024-10-11 15:00:00,Kuopio,Wolverine,low,api,6.7,2.7,3.1,5602,80,,,,,,,,,,,,,15,10,0,0,1,0
INC04036,2022-05-21 05:00:00,Vaasa,Fox,low,mobile_app,5.2,2.5,16.4,7665,50,,,,,,,,,,,,,5,5,1,1,1,0
INC04037,2024-03-17 16:00:00,Hämeenlinna,Deer,low,sensor,7.1,1.8,2.2,8424,80,,,,,,,,,,,,,16,3,0,1,1,0
INC04038,2024-11-21 13:00:00,Rovaniemi,Moose,medium,gps_collar,6.2,0.9,4.2,11252,70,,,,,,,,,,,,,13,11,0,0,0,0
INC04039,2024-08-26 18:00:00,Rauma,Elk,low,camera_trap,15.9,0.1,9.7,11244,50,,,,,,,,,,,,,18,8,0,0,0,0
INC04040,2025-08-02 05:00:00,Espoo,Badger,high,sensor,14.1,1.4,11.5,8922,60,,,,,,,,,,,,,5,8,1,1,1,1
INC04041,2024-04-27 10:00:00,Rauma,Fox,medium,manual_upload,5.9,2.6,2.5,10614,50,,,,,,,,,,,,,10,4,0,1,1,0
INC04042,2023-02-03 12:00:00,Uusikaupunki,Bird,medium,manual_upload,-3.2,0.1,2.4,9374,50,,,,,,,,,,,,,12,2,0,0,0,0
INC04043,2025-10-23 07:00:00,Kuopio,Otter,low,gps_collar,4.6,0.3,1.4,7945,70,,,,,,,,,,,,,7,10,0,0,0,0
INC04044,2022-03-07 22:00:00,Mikkeli,Lynx,medium,sensor,3.8,3.0,3.2,11106,120,,,,,,,,,,,,,22,3,1,0,1,0
INC04045,2025-06-10 21:00:00,Hämeenlinna,Squirrel,low,sensor,15.5,1.6,3.0,5311,70,,,,,,,,,,,,,21,6,1,0,1,0
INC04046,2024-10-01 19:00:00,Helsinki,Weasel,high,gps_collar,9.1,1.5,6.4,9642,90,,,,,,,,,,,,,19,10,0,0,1,1
INC04047,2022-12-03 16:00:00,Mikkeli,Weasel,low,camera_trap,-6.0,3.6,0.8,11217,80,,,,,,,,,,,,,16,12,0,1,1,0
INC04048,2025-11-04 11:00:00,Helsinki,Otter,low,dashboard,4.6,2.4,3.4,9694,90,,,,,,,,,,,,,11,11,0,0,1,0
INC04049,2025-10-13 13:00:00,Espoo,Fox,low,dashboard,9.4,1.9,2.1,13062,80,,,,,,,,,,,,,13,10,0,0,1,0
INC04050,2024-06-20 12:00:00,Mikkeli,Raccoon,medium,mobile_app,14.2,5.1,4.8,8630,100,,,,,,,,,,,,,12,6,0,0,1,0
INC04051,2023-12-31 09:00:00,Oulu,Fox,medium,dashboard,-3.1,1.4,6.1,6812,60,,,,,,,,,,,,,9,12,0,1,1,0
INC04052,2022-09-12 11:00:00,Kerava,Lynx,high,sensor,0.0,0.2,5.3,4817,80,,,,,,,,,,,,,11,9,0,0,0,1
INC04053,2023-08-25 09:00:00,Helsinki,Deer,medium,sensor,15.2,0.4,6.3,8440,50,,,,,,,,,,,,,9,8,0,0,0,0
INC04054,2022-12-30 00:00:00,Kuopio,Lynx,low,gps_collar,-6.6,0.5,3.6,12678,60,,,,,,,,,,,,,0,12,1,0,0,0
INC04055,2025-02-14 07:00:00,Oulu,Lynx,medium,gps_collar,-5.0,0.1,1.3,5602,90,,,,,,,,,,,,,7,2,0,0,0,0
INC04056,2023-11-28 17:00:00,Kuopio,Deer,low,manual_upload,10.8,3.2,1.1,6425,60,,,,,,,,,,,,,17,11,0,0,1,0
INC04057,2022-04-13 07:00:00,Lahti,Raccoon,high,camera_trap,6.3,0.2,4.0,7921,120,,,,,,,,,,,,,7,4,0,0,0,1
INC04058,2022-06-30 11:00:00,Vaasa,Wolverine,medium,api,18.6,1.5,0.6,9183,100,,,,,,,,,,,,,11,6,0,0,1,0
INC04059,2025-09-09 12:00:00,Turku,Moose,medium,mobile_app,12.8,2.1,3.3,7098,80,,,,,,,,,,,,,12,9,0,0,1,0
INC04060,2024-07-24 21:00:00,Kerava,Raccoon,high,sensor,15.9,0.4,4.0,9609,120,,,,,,,,,,,,,21,7,1,0,0,1
INC04061,2025-07-04 11:00:00,Lahti,Squirrel,low,gps_collar,14.5,1.0,4.5,4592,90,,,,,,,,,,,,,11,7,0,0,0,0
INC04062,2024-06-21 18:00:00,Kouvola,Elk,low,api,15.2,0.4,3.8,11963,100,,,,,,,,,,,,,18,6,0,0,0,0
INC04063,2025-11-21 01:00:00,Lahti,Weasel,low,gps_collar,10.3,0.1,5.0,9095,120,,,,,,,,,,,,,1,11,1,0,0,0
INC04064,2023-11-01 19:00:00,Vaasa,Porcupine,medium,manual_upload,7.9,1.1,3.9,9605,80,,,,,,,,,,,,,19,11,0,0,1,0
INC04065,2025-08-12 23:00:00,Lahti,Badger,low,gps_collar,13.0,1.3,2.7,3934,70,,,,,,,,,,,,,23,8,1,0,1,0
INC04066,2025-09-24 06:00:00,Lappeenranta,Deer,medium,gps_collar,7.1,0.0,4.0,8842,70,,,,,,,,,,,,,6,9,0,0,0,0
INC04067,2023-12-05 12:00:00,Turku,Porcupine,low,api,-10.0,1.6,4.3,9562,90,,,,,,,,,,,,,12,12,0,0,1,0
INC04068,2023-09-03 15:00:00,Vaasa,Wild Boar,medium,api,3.2,4.6,1.9,11143,80,,,,,,,,,,,,,15,9,0,1,1,0
INC04069,2023-02-23 11:00:00,Turku,Raccoon,low,gps_collar,-7.1,0.3,16.5,11751,90,,,,,,,,,,,,,11,2,0,0,0,0
INC04070,2024-09-18 05:00:00,Rovaniemi,Raccoon,medium,camera_trap,6.3,1.3,8.1,10549,80,,,,,,,,,,,,,5,9,1,0,1,0
INC04071,2024-06-23 10:00:00,Pori,Moose,low,api,14.0,2.5,5.2,6796,60,,,,,,,,,,,,,10,6,0,1,1,0
INC04072,2025-08-06 22:00:00,Espoo,Weasel,medium,sensor,12.0,1.0,10.0,7645,50,,,,,,,,,,,,,22,8,1,0,0,0
INC04073,2025-04-04 13:00:00,Lappeenranta,Porcupine,low,camera_trap,6.1,0.7,9.5,10633,60,,,,,,,,,,,,,13,4,0,0,0,0
INC04074,2025-02-05 02:00:00,Salo,Deer,high,sensor,-6.5,2.1,2.4,3112,70,,,,,,,,,,,,,2,2,1,0,1,1
INC04075,2022-11-19 20:00:00,Pori,Hare,low,camera_trap,10.8,2.4,4.0,5157,80,,,,,,,,,,,,,20,11,1,1,1,0
INC04076,2024-12-18 06:00:00,Hyvinkää,Hare,high,camera_trap,-10.4,10.3,3.9,11866,80,,,,,,,,,,,,,6,12,0,0,1,1
INC04077,2023-10-05 00:00:00,Pori,Hare,medium,gps_collar,12.8,1.4,1.2,6279,120,,,,,,,,,,,,,0,10,1,0,1,0
INC04078,2023-03-27 06:00:00,Kouvola,Fox,medium,gps_collar,9.9,1.7,2.9,6959,70,,,,,,,,,,,,,6,3,0,0,1,0
INC04079,2024-10-26 01:00:00,Espoo,Moose,low,manual_upload,3.1,1.3,3.7,10507,50,,,,,,,,,,,,,1,10,1,1,1,0
INC04080,2022-01-24 04:00:00,Oulu,Elk,high,camera_trap,-11.6,0.1,1.7,10960,80,,,,,,,,,,,,,4,1,1,0,0,1
INC04081,2022-09-10 01:00:00,Oulu,Deer,medium,manual_upload,9.9,0.1,2.7,14344,80,,,,,,,,,,,,,1,9,1,1,0,0
INC04082,2023-04-30 21:00:00,Helsinki,Fox,medium,sensor,6.8,0.5,11.9,7985,120,,,,,,,,,,,,,21,4,1,1,0,0
INC04083,2024-09-28 12:00:00,Hämeenlinna,Otter,low,gps_collar,6.2,6.7,3.4,4528,50,,,,,,,,,,,,,12,9,0,1,1,0
INC04084,2022-04-21 09:00:00,Jyväskylä,Wild Boar,medium,sensor,7.6,0.4,3.3,8557,70,,,,,,,,,,,,,9,4,0,0,0,0
INC04085,2022-09-30 23:00:00,Helsinki,Squirrel,high,manual_upload,6.6,0.4,4.8,3676,50,,,,,,,,,,,,,23,9,1,0,0,1
INC04086,2022-01-01 13:00:00,Kuopio,Weasel,low,api,-3.7,1.3,1.7,7131,80,,,,,,,,,,,,,13,1,0,1,1,0
INC04087,2025-09-01 00:00:00,Turku,Bird,low,gps_collar,6.5,1.5,5.2,4449,70,,,,,,,,,,,,,0,9,1,0,1,0
INC04088,2025-12-07 13:00:00,Espoo,Porcupine,low,gps_collar,-7.0,2.8,9.4,5126,70,,,,,,,,,,,,,13,12,0,1,1,0
INC04089,2023-01-14 12:00:00,Espoo,Wolverine,medium,gps_collar,-11.0,4.1,2.4,5944,120,,,,,,,,,,,,,12,1,0,1,1,0
INC04090,2023-12-11 22:00:00,Jyväskylä,Otter,high,dashboard,2.4,1.9,6.9,4092,100,,,,,,,,,,,,,22,12,1,0,1,1
INC04091,2025-11-06 23:00:00,Turku,Wolverine,low,gps_collar,7.2,1.1,4.9,7242,60,,,,,,,,,,,,,23,11,1,0,1,0
INC04092,2024-02-14 16:00:00,Helsinki,Lynx,high,dashboard,-13.5,0.8,5.7,5047,70,,,,,,,,,,,,,16,2,0,0,0,1
INC04093,2023-03-21 13:00:00,Salo,Weasel,low,camera_trap,-0.5,0.3,0.7,7018,70,,,,,,,,,,,,,13,3,0,0,0,0
INC04094,2025-10-21 13:00:00,Pori,Bird,high,mobile_app,8.2,0.6,0.7,6981,100,,,,,,,,,,,,,13,10,0,0,0,1
INC04095,2024-12-31 06:00:00,Rovaniemi,Weasel,medium,api,-8.7,0.2,7.3,6418,120,,,,,,,,,,,,,6,12,0,0,0,0
INC04096,2024-04-24 15:00:00,Kouvola,Hare,low,api,7.6,2.7,5.4,5407,80,,,,,,,,,,,,,15,4,0,0,1,0
INC04097,2023-02-11 02:00:00,Oulu,Deer,high,manual_upload,-5.7,0.2,2.9,10329,50,,,,,,,,,,,,,2,2,1,1,0,1
INC04098,2022-11-18 10:00:00,Oulu,Moose,low,camera_trap,9.4,0.3,4.1,7597,60,,,,,,,,,,,,,10,11,0,0,0,0
INC04099,2023-02-12 18:00:00,Espoo,Bird,high,dashboard,-6.1,0.8,3.1,8750,70,,,,,,,,,,,,,18,2,0,1,0,1
INC04100,2024-05-23 16:00:00,Hyvinkää,Hare,medium,mobile_app,12.3,0.2,5.0,7972,80,,,,,,,,,,,,,16,5,0,0,0,0
INC04101,2025-04-03 18:00:00,Rovaniemi,Moose,medium,mobile_app,6.1,1.3,0.6,7177,100,,,,,,,,,,,,,18,4,0,0,1,0
INC04102,2024-04-06 03:00:00,Kuopio,Wild Boar,medium,camera_trap,8.2,0.0,2.3,10049,100,,,,,,,,,,,,,3,4,1,1,0,0
INC04103,2022-04-03 09:00:00,Hämeenlinna,Fox,low,camera_trap,4.9,1.1,4.1,5135,60,,,,,,,,,,,,,9,4,0,1,1,0
INC04104,2024-07-31 07:00:00,Espoo,Deer,low,manual_upload,15.2,1.4,3.7,6411,120,,,,,,,,,,,,,7,7,0,0,1,0
INC04105,2023-11-20 14:00:00,Lappeenranta,Fox,low,dashboard,12.4,1.5,12.7,5703,80,,,,,,,,,,,,,14,11,0,0,1,0
INC04106,2025-06-19 16:00:00,Lappeenranta,Weasel,medium,mobile_app,13.0,0.9,8.8,6371,120,,,,,,,,,,,,,16,6,0,0,0,0
INC04107,2024-06-02 14:00:00,Mikkeli,Fox,high,dashboard,15.9,0.7,3.0,7513,70,,,,,,,,,,,,,14,6,0,1,0,1
INC04108,2025-02-27 07:00:00,Kouvola,Wild Boar,low,dashboard,-7.6,7.5,6.4,13523,90,,,,,,,,,,,,,7,2,0,0,1,0
INC04109,2023-05-18 08:00:00,Tampere,Porcupine,low,dashboard,4.9,0.2,5.1,8206,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,8,5,0,0,0,0
INC04109,2023-05-18 08:00:00,Tampere,Porcupine,low,dashboard,4.9,0.2,5.1,8206,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,8,5,0,0,0,0
INC04109,2023-05-18 08:00:00,Tampere,Porcupine,low,dashboard,4.9,0.2,5.1,8206,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,8,5,0,0,0,0
INC04109,2023-05-18 08:00:00,Tampere,Porcupine,low,dashboard,4.9,0.2,5.1,8206,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,8,5,0,0,0,0
INC04110,2023-11-16 07:00:00,Rovaniemi,Moose,low,camera_trap,2.7,0.9,2.8,5629,70,,,,,,,,,,,,,7,11,0,0,0,0
INC04111,2023-02-09 14:00:00,Helsinki,Wild Boar,high,api,-2.5,0.6,2.2,10556,60,,,,,,,,,,,,,14,2,0,0,0,1
INC04112,2025-11-01 05:00:00,Kerava,Wolverine,high,sensor,4.7,0.5,7.2,5223,60,,,,,,,,,,,,,5,11,1,1,0,1
INC04113,2023-05-08 22:00:00,Rovaniemi,Deer,medium,dashboard,5.7,1.1,2.1,6191,50,,,,,,,,,,,,,22,5,1,0,1,0
INC04114,2024-09-12 00:00:00,Kouvola,Weasel,low,gps_collar,14.1,0.7,1.9,7957,70,,,,,,,,,,,,,0,9,1,0,0,0
INC04115,2024-07-09 17:00:00,Tampere,Moose,medium,camera_trap,17.7,0.5,0.8,9004,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,17,7,0,0,0,0
INC04115,2024-07-09 17:00:00,Tampere,Moose,medium,camera_trap,17.7,0.5,0.8,9004,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,17,7,0,0,0,0
INC04115,2024-07-09 17:00:00,Tampere,Moose,medium,camera_trap,17.7,0.5,0.8,9004,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,17,7,0,0,0,0
INC04115,2024-07-09 17:00:00,Tampere,Moose,medium,camera_trap,17.7,0.5,0.8,9004,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,17,7,0,0,0,0
INC04116,2025-09-30 06:00:00,Kuopio,Hare,low,api,13.2,0.4,1.7,7155,70,,,,,,,,,,,,,6,9,0,0,0,0
INC04117,2025-10-10 22:00:00,Lahti,Elk,medium,camera_trap,6.5,0.4,8.2,7473,90,,,,,,,,,,,,,22,10,1,0,0,0
INC04118,2023-06-22 00:00:00,Rovaniemi,Weasel,low,mobile_app,17.7,1.8,11.6,12253,120,,,,,,,,,,,,,0,6,1,0,1,0
INC04119,2022-04-18 15:00:00,Mikkeli,Raccoon,medium,gps_collar,10.5,1.1,2.2,11691,90,,,,,,,,,,,,,15,4,0,0,1,0
INC04120,2024-03-03 10:00:00,Uusikaupunki,Weasel,high,camera_trap,7.0,0.7,6.1,8369,50,,,,,,,,,,,,,10,3,0,1,0,1
INC04121,2024-02-16 20:00:00,Kouvola,Deer,low,camera_trap,-4.6,3.2,3.8,7381,90,,,,,,,,,,,,,20,2,1,0,1,0
INC04122,2022-06-21 11:00:00,Salo,Porcupine,medium,camera_trap,14.4,1.1,1.5,10730,80,,,,,,,,,,,,,11,6,0,0,1,0
INC04123,2023-09-23 15:00:00,Kouvola,Porcupine,low,gps_collar,4.1,3.8,13.7,4253,60,,,,,,,,,,,,,15,9,0,1,1,0
INC04124,2025-05-11 19:00:00,Lahti,Bird,high,mobile_app,3.1,0.0,5.6,7598,120,,,,,,,,,,,,,19,5,0,1,0,1
INC04125,2022-04-16 16:00:00,Vaasa,Otter,medium,gps_collar,6.5,0.3,2.9,6931,70,,,,,,,,,,,,,16,4,0,1,0,0
INC04126,2024-12-14 02:00:00,Lahti,Deer,high,gps_collar,-6.5,1.4,5.7,8330,60,,,,,,,,,,,,,2,12,1,1,1,1
INC04127,2022-04-21 17:00:00,Vaasa,Porcupine,low,camera_trap,5.6,1.0,18.9,3537,60,,,,,,,,,,,,,17,4,0,0,0,0
INC04128,2024-12-20 00:00:00,Tampere,Lynx,low,manual_upload,-6.5,0.4,1.4,4620,50,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,0,12,1,0,0,0
INC04128,2024-12-20 00:00:00,Tampere,Lynx,low,manual_upload,-6.5,0.4,1.4,4620,50,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,0,12,1,0,0,0
INC04128,2024-12-20 00:00:00,Tampere,Lynx,low,manual_upload,-6.5,0.4,1.4,4620,50,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,0,12,1,0,0,0
INC04128,2024-12-20 00:00:00,Tampere,Lynx,low,manual_upload,-6.5,0.4,1.4,4620,50,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,0,12,1,0,0,0
INC04129,2024-01-18 04:00:00,Uusikaupunki,Porcupine,high,gps_collar,-4.5,5.9,6.9,6071,80,,,,,,,,,,,,,4,1,1,0,1,1
INC04130,2022-02-14 15:00:00,Rauma,Porcupine,high,mobile_app,-13.1,1.4,6.7,5447,120,,,,,,,,,,,,,15,2,0,0,1,1
INC04131,2024-04-16 03:00:00,Kerava,Otter,low,manual_upload,2.8,0.0,2.1,6726,80,,,,,,,,,,,,,3,4,1,0,0,0
INC04132,2023-08-06 18:00:00,Uusikaupunki,Otter,low,gps_collar,14.2,1.2,3.7,5733,70,,,,,,,,,,,,,18,8,0,1,1,0
INC04133,2022-11-13 09:00:00,Vaasa,Wild Boar,low,camera_trap,6.0,0.6,0.7,9132,90,,,,,,,,,,,,,9,11,0,1,0,0
INC04134,2024-06-16 06:00:00,Jyväskylä,Elk,low,mobile_app,16.3,5.5,1.5,10326,60,,,,,,,,,,,,,6,6,0,1,1,0
INC04135,2022-02-08 19:00:00,Rovaniemi,Moose,low,sensor,-6.9,1.3,2.1,4480,100,,,,,,,,,,,,,19,2,0,0,1,0
INC04136,2023-11-02 15:00:00,Salo,Deer,medium,manual_upload,4.2,1.6,2.1,10891,60,,,,,,,,,,,,,15,11,0,0,1,0
INC04137,2023-12-07 00:00:00,Jyväskylä,Otter,low,sensor,-8.2,0.4,6.1,8446,100,,,,,,,,,,,,,0,12,1,0,0,0
INC04138,2023-12-04 00:00:00,Rovaniemi,Fox,high,camera_trap,-1.2,0.2,0.3,5111,60,,,,,,,,,,,,,0,12,1,0,0,1
INC04139,2023-03-24 13:00:00,Hämeenlinna,Moose,high,dashboard,6.4,1.5,8.0,10790,70,,,,,,,,,,,,,13,3,0,0,1,1
INC04140,2024-04-25 02:00:00,Uusikaupunki,Raccoon,high,gps_collar,3.8,1.0,2.2,11562,100,,,,,,,,,,,,,2,4,1,0,0,1
INC04141,2022-07-07 07:00:00,Espoo,Fox,medium,dashboard,14.4,3.1,1.1,8215,50,,,,,,,,,,,,,7,7,0,0,1,0
INC04142,2022-01-10 02:00:00,Vaasa,Moose,low,dashboard,-6.5,0.8,2.1,7549,120,,,,,,,,,,,,,2,1,1,0,0,0
INC04143,2024-01-08 10:00:00,Jyväskylä,Moose,high,dashboard,-6.5,5.4,1.1,8054,80,,,,,,,,,,,,,10,1,0,0,1,1
INC04144,2024-07-10 16:00:00,Turku,Elk,medium,dashboard,12.0,1.8,3.4,11940,120,,,,,,,,,,,,,16,7,0,0,1,0
INC04145,2025-12-30 19:00:00,Mikkeli,Elk,medium,manual_upload,-0.3,0.1,11.8,10487,80,,,,,,,,,,,,,19,12,0,0,0,0
INC04146,2024-01-30 22:00:00,Espoo,Badger,low,dashboard,-8.1,0.3,18.4,5058,50,,,,,,,,,,,,,22,1,1,0,0,0
INC04147,2024-08-22 13:00:00,Jyväskylä,Lynx,high,dashboard,17.8,0.2,1.3,5897,60,,,,,,,,,,,,,13,8,0,0,0,1
INC04148,2023-11-15 10:00:00,Tampere,Wild Boar,medium,gps_collar,10.2,0.2,4.3,5615,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,10,11,0,0,0,0
INC04148,2023-11-15 10:00:00,Tampere,Wild Boar,medium,gps_collar,10.2,0.2,4.3,5615,120,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,10,11,0,0,0,0
INC04148,2023-11-15 10:00:00,Tampere,Wild Boar,medium,gps_collar,10.2,0.2,4.3,5615,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,10,11,0,0,0,0
INC04148,2023-11-15 10:00:00,Tampere,Wild Boar,medium,gps_collar,10.2,0.2,4.3,5615,120,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,10,11,0,0,0,0
INC04149,2022-08-24 23:00:00,Espoo,Fox,low,api,14.9,0.2,4.3,7946,70,,,,,,,,,,,,,23,8,1,0,0,0
INC04150,2023-03-14 20:00:00,Rauma,Porcupine,low,mobile_app,9.3,4.5,1.6,6952,90,,,,,,,,,,,,,20,3,1,0,1,0
INC04151,2023-06-15 05:00:00,Salo,Wild Boar,low,dashboard,9.4,1.1,4.1,9819,100,,,,,,,,,,,,,5,6,1,0,1,0
INC04152,2024-08-17 12:00:00,Tampere,Badger,low,dashboard,17.9,0.2,1.1,8492,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,12,8,0,1,0,0
INC04152,2024-08-17 12:00:00,Tampere,Badger,low,dashboard,17.9,0.2,1.1,8492,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,12,8,0,1,0,0
INC04152,2024-08-17 12:00:00,Tampere,Badger,low,dashboard,17.9,0.2,1.1,8492,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,12,8,0,1,0,0
INC04152,2024-08-17 12:00:00,Tampere,Badger,low,dashboard,17.9,0.2,1.1,8492,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,12,8,0,1,0,0
INC04153,2025-03-26 17:00:00,Turku,Weasel,medium,gps_collar,8.4,0.6,2.1,15118,120,,,,,,,,,,,,,17,3,0,0,0,0
INC04154,2025-01-03 23:00:00,Kuopio,Fox,medium,api,-3.4,1.0,0.3,7284,90,,,,,,,,,,,,,23,1,1,0,0,0
